1000, 1, 35880
1000, 2, 34635
1000, 3, 46937
1000, 4, 58052
1000, 5, 69666
1000, 6, 81353
1000, 7, 109809
1000, 8, 114552
1000, 9, 125364
1000, 10, 136958
1000, 11, 148567
1000, 12, 165390
1000, 13, 172455
1000, 14, 204678
1000, 15, 204580
1000, 16, 215140
1000, 17, 228101
1000, 18, 246160
1000, 19, 60438
1000, 20, 53672
1000, 21, 59172
1000, 22, 57173
1000, 23, 59498
1000, 24, 61485
1000, 25, 68760
1000, 26, 66154
1000, 27, 70642
1000, 28, 76654
1000, 29, 72727
1000, 30, 74187
1000, 31, 76818
1000, 32, 77763
1000, 33, 83119
1000, 34, 106114
1000, 35, 137009
1000, 36, 101282
1000, 37, 87315
1000, 38, 99406
1000, 39, 92720
1000, 40, 123037
1000, 41, 97466
1000, 42, 102720
1000, 43, 140051
1000, 44, 141197
1000, 45, 111696
1000, 46, 115446
1000, 47, 114745
1000, 48, 122264
1000, 49, 119036
1000, 50, 124755
1000, 51, 116208
1000, 52, 155805
1000, 53, 166577
1000, 54, 142524
1000, 55, 125647
1000, 56, 127246
1000, 57, 128792
1000, 58, 137584
1000, 59, 139481
1000, 60, 156482
1000, 61, 144664
1000, 62, 146852
1000, 63, 145306
1000, 64, 152992
1000, 65, 145946
1000, 66, 147460
1000, 67, 149264
1000, 68, 151219
1000, 69, 165942
1000, 70, 155496
1000, 71, 171668
1000, 72, 159956
1000, 73, 171818
1000, 74, 169876
1000, 75, 166544
1000, 76, 167935
1000, 77, 170171
1000, 78, 172362
1000, 79, 183061
1000, 80, 176576
1000, 81, 179014
1000, 82, 187392
1000, 83, 183112
1000, 84, 193932
1000, 85, 186585
1000, 86, 193984
1000, 87, 191347
1000, 88, 198919
1000, 89, 200060
1000, 90, 219463
1000, 91, 211462
1000, 92, 329484
1000, 93, 358016
1000, 94, 367024
1000, 95, 268350
1000, 96, 227160
1000, 97, 227840
1000, 98, 227328
1000, 99, 217018
1000, 100, 220444
1000, 101, 222868
1000, 102, 266889
1000, 103, 266556
1000, 104, 262953
1000, 105, 259712
1000, 106, 233304
1000, 107, 234561
1000, 108, 1358647
1000, 109, 237828
1000, 110, 241887
1000, 111, 240910
1000, 112, 1476659
1000, 113, 246577
1000, 114, 248174
1000, 115, 249793
1000, 116, 251803
1000, 117, 442442
1000, 118, 281442
1000, 119, 504096
1000, 120, 218281
1000, 121, 266225
1000, 122, 259298
1000, 123, 229737
1000, 124, 296247
1000, 125, 268899
1000, 126, 248378
1000, 127, 259500
1000, 128, 268145
1000, 129, 271432
1000, 130, 251800
1000, 131, 305528
1000, 132, 293272
1000, 133, 280493
1000, 134, 266844
1000, 135, 263753
1000, 136, 233795
1000, 137, 223409
1000, 138, 233979
1000, 139, 235325
1000, 140, 227774
1000, 141, 232175
1000, 142, 288001
1000, 143, 293926
1000, 144, 263570
1000, 145, 255689
1000, 146, 240717
1000, 147, 244381
1000, 148, 249131
1000, 149, 241653
1000, 150, 252478
1000, 151, 251127
1000, 152, 254379
1000, 153, 255459
1000, 154, 260030
1000, 155, 266297
1000, 156, 295925
1000, 157, 298007
1000, 158, 285118
1000, 159, 282018
1000, 160, 274628
1000, 161, 267725
1000, 162, 284713
1000, 163, 264146
1000, 164, 272580
1000, 165, 276004
1000, 166, 268528
1000, 167, 284915
1000, 168, 244862
1000, 169, 254008
1000, 170, 246266
1000, 171, 247016
1000, 172, 259240
1000, 173, 250389
1000, 174, 249590
1000, 175, 253302
1000, 176, 254983
1000, 177, 256173
1000, 178, 257105
1000, 179, 258178
1000, 180, 259232
1000, 181, 279341
1000, 182, 262264
1000, 183, 263035
1000, 184, 281111
1000, 185, 265991
1000, 186, 278678
1000, 187, 275720
1000, 188, 274148
1000, 189, 273524
1000, 190, 275389
1000, 191, 311577
1000, 192, 308679
1000, 193, 319436
1000, 194, 297299
1000, 195, 308776
1000, 196, 307749
1000, 197, 303031
1000, 198, 311743
1000, 199, 302088
1000, 200, 343232
