1, 2519461
2, 840688
3, 738269
4, 735045
5, 715180
6, 728517
7, 702411
8, 691203
9, 733374
10, 822490
11, 1017356
12, 872593
13, 1038625
14, 903319
15, 896409
16, 886991
17, 883919
18, 967134
19, 1099425
20, 1241920
21, 1217621
22, 935720
23, 893619
24, 898806
25, 912980
26, 936202
27, 885423
28, 1065750
29, 1297500
30, 1146932
31, 1109517
32, 1025590
33, 962724
34, 1256890
35, 1923670
36, 914762
37, 929617
38, 936229
39, 941862
40, 957355
41, 978739
42, 959282
43, 974551
44, 1208378
45, 1177816
46, 1027446
47, 1016704
48, 1150492
49, 987802
50, 1031048
51, 1009882
52, 1076713
53, 1002651
54, 947206
55, 1024679
56, 997352
57, 1079917
58, 993100
59, 1234948
60, 1327143
61, 1336866
62, 1366786
63, 1334666
64, 1341599
65, 892363
66, 893914
67, 877159
68, 918043
69, 893762
70, 928642
71, 912255
72, 891887
73, 879348
74, 941308
75, 955367
76, 955675
77, 1151988
78, 1061405
79, 964767
80, 924868
81, 914086
82, 890756
83, 916170
84, 949535
85, 889242
86, 954183
87, 889548
88, 896455
89, 932181
90, 920065
91, 939159
92, 874831
93, 878783
94, 867688
95, 906139
96, 1006882
97, 1027479
98, 941481
99, 937168
100, 952063
101, 961060
102, 983443
103, 990476
104, 943116
105, 954410
106, 1016547
107, 1240074
108, 934510
109, 904901
110, 915146
111, 895026
112, 869147
113, 875108
114, 882765
115, 876085
116, 858225
117, 1046046
118, 1198648
119, 945368
120, 1074623
121, 1084876
122, 1069624
123, 1077700
124, 1063941
125, 1052594
126, 946958
127, 960732
128, 1064276
129, 1006887
130, 895203
131, 938523
132, 904210
133, 922707
134, 947212
135, 936249
136, 979893
137, 961686
138, 977678
139, 972828
140, 982179
141, 954980
142, 916060
143, 929422
144, 924083
145, 936626
146, 946743
147, 968047
148, 970252
149, 991422
150, 976421
151, 983305
152, 1019949
153, 1005751
154, 1002143
155, 1000397
156, 949332
157, 922103
158, 941675
159, 951825
160, 990852
161, 966963
162, 977079
163, 973140
164, 994536
165, 946341
166, 926139
167, 949165
168, 988271
169, 957924
170, 941049
171, 919990
172, 947222
173, 940915
174, 918311
175, 913016
176, 915915
177, 928841
178, 1065067
179, 968929
180, 1022646
181, 1013421
182, 966634
183, 1001578
184, 984997
185, 983758
186, 946714
187, 958356
188, 995967
189, 979063
190, 967875
191, 995756
192, 970999
193, 972705
194, 974563
195, 987528
196, 994579
197, 978201
198, 993988
199, 1001161
200, 1068988
201, 1016278
202, 1018228
203, 1023262
204, 997074
205, 954951
206, 1003792
207, 1027055
208, 1055846
209, 1023222
210, 993011
211, 966483
212, 969486
213, 1026823
214, 1027458
215, 994575
216, 955980
217, 966831
218, 969400
219, 964954
220, 959245
221, 1006090
222, 1006390
223, 1001022
224, 973212
225, 1011801
226, 992106
227, 990467
228, 1055715
229, 1036313
230, 1008493
231, 1062930
232, 1023469
233, 978419
234, 989047
235, 997320
236, 984665
237, 967068
238, 953074
239, 992043
240, 998306
241, 1061823
242, 1028999
243, 1037604
244, 1017072
245, 1002046
246, 1003390
247, 1075430
248, 1011469
249, 1009518
250, 1040723
251, 1078947
252, 1055151
253, 1041455
254, 1028741
255, 1050680
256, 1047959
257, 1006567
258, 1070032
259, 1004329
260, 1049540
261, 1062461
262, 1033400
263, 1035758
264, 1062103
265, 1034103
266, 1067536
267, 1022612
268, 1061575
269, 1040898
270, 1060924
271, 1022117
272, 1057705
273, 1032239
274, 1068619
275, 1052696
276, 1097926
277, 1059217
278, 1089559
279, 1074047
280, 1069829
281, 1057045
282, 1108604
283, 1085545
284, 1056154
285, 1095249
