63.430457,10.3960229
63.4304615,10.3961092
63.4304101,10.3973541
63.4303919,10.3978773
63.4303428,10.3992759
63.4303151,10.400056
63.4302692,10.4014613
63.429719,10.4010768
63.4295312,10.4009605
63.4287914,10.4004146
63.4288429,10.3987811
63.4288606,10.3981118
63.4288893,10.3972341
63.4289367,10.3958999
63.4290171,10.3940978
63.4290235,10.3934541
63.4290494,10.3926155
63.4286514,10.3927135
63.428128,10.3928424
63.4275091,10.3930141
63.4264933,10.3932014
63.4262546,10.3932795
63.4257535,10.3935348
63.4248281,10.3938157
63.4234954,10.394199
63.4229378,10.3943594
63.4228522,10.3943768
63.422667,10.3943113
63.4221371,10.3945523
63.4220427,10.3946787
63.4212809,10.3950745
63.4211299,10.3951413
63.4207483,10.395298
63.4205111,10.3954117
63.4201198,10.3956057
63.4197515,10.395807
63.4192051,10.3961144
63.4190831,10.3961764
63.4184095,10.396526
63.4180857,10.3967045
63.4167396,10.3973606
63.4155217,10.3977764
63.4149408,10.3980706
63.4148504,10.3981015
63.4139905,10.3985853
63.4138166,10.3986629
63.4128527,10.3989955
63.412766,10.3990146
63.4125143,10.3990551
63.4121113,10.3991014
63.4093153,10.3987581
63.409113,10.3987111
63.4087013,10.3985601
63.4085974,10.3985207
63.4083686,10.3984229
63.4079332,10.3982365
63.4075681,10.3980776
63.4059528,10.397362
63.4045125,10.3966923
63.4040664,10.3964902
63.4031838,10.396085
63.4023602,10.39571
63.4017613,10.3954378
63.401607,10.3953677
63.3998859,10.3945628
63.3989812,10.3940214
63.3976699,10.3929719
63.3970798,10.3923006
63.3960088,10.3909977
63.3950327,10.3895807
63.3947767,10.3891797
63.391971,10.3846242
63.3892061,10.3806813
63.3846757,10.3765574
63.3844077,10.3763697
63.3807882,10.3745913
63.3745538,10.3775203
63.373744,10.3781989
63.3736439,10.3783156
63.370637,10.3795764
63.3700961,10.3795625
63.3686848,10.3791552
63.367191,10.378294
63.3664815,10.3776908
63.3649519,10.3762875
63.363303,10.374792
63.3626448,10.3741836
63.3622686,10.3738626
63.3606666,10.3727603
63.3600974,10.3724129
63.3569938,10.3710562
63.3492364,10.3701561
63.3485868,10.3700821
63.3448732,10.3688316
63.3440645,10.3681996
63.3381057,10.36101
63.3367667,10.3596032
63.3314991,10.3540889
63.3306937,10.3532504
63.3267792,10.3463639
63.3263871,10.3442582
63.3262273,10.3361097
63.3228367,10.3153051
63.3225055,10.3139506
63.3201566,10.3022844
63.3198964,10.3015253
63.3188235,10.2990484
63.3176034,10.2970632
63.3171826,10.2965204
63.3121313,10.2926106
63.3086409,10.2901742
63.3056263,10.2887285
63.3048913,10.2884602
63.3028818,10.2877344
63.3024388,10.2875712
63.3004399,10.2866819
63.2991156,10.2855578
63.2982089,10.2844835
63.2865232,10.2716462
63.2862363,10.2716474
63.2843153,10.2723111
63.282939,10.273375
63.2812783,10.2753429
63.2798698,10.2780796
63.279343,10.279196
63.27902,10.279883
63.278297,10.281423
63.273782,10.286691
63.258117,10.283079
63.2561632,10.2824746
63.2551498,10.2821548
63.254747,10.282027
63.25368,10.281557
63.249243,10.277184
63.247248,10.275995
63.24001,10.274366
63.2309424,10.2760619
63.229235,10.280739
63.228875,10.282016
63.228164,10.283596
63.227695,10.284427
63.226882,10.285755
63.2249642,10.2886753
63.2248839,10.2887777
63.22466,10.289047
63.223784,10.290119
63.2220309,10.2927849
63.2202228,10.3001924
63.2200326,10.3012379
63.2172022,10.3065551
63.2161062,10.3068907
63.2150903,10.3070336
63.2134301,10.3063248
63.2132465,10.3061415
63.208335,10.3008677
63.2076209,10.3004363
63.2070486,10.3006556
63.2069127,10.3007728
63.2066316,10.3010378
63.2029987,10.3017296
63.202921,10.301728
63.1997803,10.3015518
63.199512,10.3015372
63.199377,10.3015231
63.1987314,10.3015436
63.1980813,10.3016066
63.1976237,10.301821
63.1974101,10.3019568
63.1971046,10.3022385
63.1969503,10.3023651
63.1968797,10.3024208
63.1947694,10.3044533
63.1935306,10.3056522
63.1919341,10.3071859
63.1915159,10.3075843
63.1905574,10.308499
63.1887838,10.3102063
63.1878259,10.3111241
63.1873026,10.3116272
63.1869748,10.3119424
63.1862083,10.3126823
63.1854787,10.3133769
63.1851551,10.313685
63.1847667,10.3139868
63.1836245,10.3147108
63.1821023,10.3156717
63.1783644,10.3166735
63.1771023,10.3167999
63.1765132,10.3167977
63.1748453,10.3167252
63.1740946,10.3166477
63.1730744,10.3161534
63.1697802,10.3143683
63.1685161,10.3135687
63.1675465,10.3127746
63.1669875,10.3122403
63.1667796,10.3120201
63.1654775,10.3093516
63.165269,10.3088879
63.1648538,10.3079796
63.1636838,10.3054922
63.163605,10.3053295
63.1634808,10.3050661
63.163111,10.3042823
63.1630595,10.3041758
63.1627962,10.303613
63.1625177,10.3030256
63.1611607,10.3001246
63.1605396,10.2987984
63.1596729,10.2970758
63.1596379,10.2970241
63.1588184,10.2960893
63.1586083,10.2958787
63.1575418,10.2948703
63.1575068,10.2948382
63.1569343,10.2942939
63.156896,10.2942574
63.1564258,10.2938085
63.1561411,10.2935324
63.1560412,10.293434
63.1558952,10.2932921
63.1558308,10.2932349
63.1550304,10.2925471
63.1544914,10.2921559
63.1542059,10.2919537
63.1535878,10.2908487
63.153367,10.290336
63.1532978,10.2901763
63.1527934,10.2889014
63.1523518,10.2870469
63.152159,10.2855861
63.1521376,10.2852523
63.1521088,10.2846305
63.1517518,10.28127
63.151538,10.2805065
63.1511341,10.2790228
63.1505729,10.2768849
63.1503808,10.2761431
63.1497057,10.2735863
63.1496562,10.2734253
63.1492845,10.2723347
63.1487633,10.271165
63.1485226,10.2706893
63.1468451,10.2674777
63.1453106,10.2650237
63.1438718,10.262846
63.1427517,10.2611683
63.1401194,10.2571932
63.1384514,10.2547036
63.1364382,10.2532286
63.1363289,10.253159
63.1362507,10.2531009
63.1292876,10.2454152
63.1275774,10.2443286
63.1256636,10.2432039
63.1229277,10.2445941
63.1219675,10.2450694
63.1128571,10.23856
63.1099639,10.2342487
63.1095472,10.2341549
63.1085164,10.2345959
63.1076474,10.2353807
63.1063996,10.2359936
63.1059895,10.2360415
63.093882,10.2416471
63.0938533,10.2417236
63.0927657,10.2449858
63.0923066,10.2464656
63.0897636,10.2499646
63.0885738,10.2502887
63.0884019,10.2502911
63.0730085,10.2652469
63.0690797,10.2802392
63.0678513,10.2853717
63.0676682,10.2857499
63.0670736,10.2868038
63.0667229,10.2873303
63.0644403,10.2895612
63.0550994,10.295451
63.0536861,10.297826
63.0517185,10.3004963
63.0384999,10.297911
63.036139,10.2949562
63.0354686,10.2936114
63.0346611,10.2920115
63.0334983,10.2892495
63.0329236,10.2866779
63.0326932,10.2849613
63.0285393,10.2667279
63.0277507,10.2627428
63.0268508,10.258605
