55.5932675,13.0076367
55.5932515,13.0077465
55.5926985,13.007465
55.5915858,13.0068397
55.5912289,13.0066143
55.5905012,13.0057997
55.5904103,13.005714
55.5899732,13.0055614
55.5893617,13.0056262
55.5892723,13.0056455
55.5884177,13.0057992
55.5878116,13.005909
55.5874875,13.0060364
55.5867869,13.0061393
55.5866331,13.006175
55.586394,13.0062126
55.5860577,13.0062256
55.585764,13.0062503
55.5854361,13.0061729
55.5849022,13.0056206
55.5847709,13.0056365
55.5846039,13.0057797
55.5842845,13.0067043
55.5826311,13.0061236
55.5815998,13.005814
55.5809647,13.0056672
55.5807142,13.0055956
55.580305,13.0054875
55.5797521,13.0053346
55.579531,13.0052734
55.5788106,13.0050784
55.5787121,13.0050552
55.5783689,13.0049949
55.5783082,13.0049855
55.5762339,13.0048974
55.5756055,13.0048822
55.5715158,13.0042641
55.5712151,13.0041836
55.5684369,13.003213
55.567654,13.0028747
55.5601634,12.9997228
55.5576024,12.9992591
55.5565428,12.9991025
55.5557687,12.9990562
55.5552692,12.9990553
55.5544689,12.9991065
55.5525872,12.9994326
55.5503742,13.0002151
55.5478254,12.9970588
55.5477234,12.9950325
55.5475434,12.9924029
55.5474079,12.9866458
55.5473125,12.9823025
55.5472885,12.9813293
55.5472509,12.9741018
55.5473735,12.9714775
55.5488903,12.9599291
55.5512388,12.9524155
55.551543,12.951728
55.5542008,12.9467889
55.5548302,12.9458861
55.5553503,12.9451568
55.5558782,12.9444194
55.5568623,12.9430537
55.5572821,12.9424749
55.5636652,12.93005
55.5648725,12.924605
55.5654116,12.9212222
55.5655449,12.9203287
55.5656866,12.9193868
55.5659201,12.9173881
55.5660678,12.9163064
55.5660796,12.9153808
55.5661701,12.9137483
55.5662055,12.9109308
55.5661497,12.9093693
55.566104,12.9078922
55.5657684,12.9029871
55.5655058,12.8991034
55.5655054,12.8925221
55.5656112,12.8905995
55.5657275,12.8886793
55.5658545,12.8867611
55.5659921,12.8848452
55.5661643,12.8826029
55.5663517,12.8803646
55.5665545,12.8781304
55.5667725,12.8759008
55.5670058,12.8736759
55.5672548,12.8714268
55.567519,12.8691833
55.5677985,12.8669455
55.5680933,12.8647139
55.5683778,12.8626734
55.5686739,12.8606381
55.5689818,12.8586082
55.5693013,12.8565839
55.5696324,12.8545653
55.5700029,12.8523675
55.5703865,12.8501769
55.570783,12.8479934
55.5711928,12.8458177
55.5716154,12.8436498
55.5720538,12.841499
55.5725043,12.8393558
55.5729668,12.8372207
55.5734413,12.8350931
55.5770065,12.8189606
55.5774612,12.816875
55.5779275,12.8147982
55.5784056,12.8127299
55.5788954,12.8106701
55.5792922,12.809047
55.5793956,12.8086238
55.5799074,12.8065865
55.5804307,12.8045583
55.5809654,12.8025396
55.5815115,12.8005304
55.5820701,12.7985267
55.58264,12.7965331
55.5832212,12.7945497
55.5838136,12.7925767
55.5844171,12.7906143
55.5850123,12.7887237
55.5856178,12.7868434
55.5862337,12.7849736
55.5868597,12.7831145
55.5874959,12.7812662
55.5880667,12.7796415
55.5886454,12.7780255
55.589232,12.776418
55.5921005,12.7691115
55.6080532,12.7341347
55.6093361,12.731023
55.6099404,12.7295509
55.6312346,12.6773586
55.632012,12.6752136
55.6330122,12.6709614
